Process Start Time: 2021/11/8 0:10:43
Wafer ID: LA-5
Lot ID:  N1R21A260016;N1R21A210052
Slot ID: 5
PM SN: PM1
Recipe Name: D1EJD011A02
Wafer Counter: 10050
SRF Hour: 2638:43:44
BRF Hour: 2499:41:32
TotalTime,Step_Name,Step_ID,StepTime,ProcessPressure,HePressure,HeFlow,VATPosition,ChamberPressure,ForlinePressure,SRFForwardpower,SRFRefl,BRFForwardpower,BRFRefl,DCBias,TopC1,TopC2,BottomC1,BottomC2,Ar,O2,N2,Cl2,BCl3,CF4,HBr,Spare8,ChillerTemp,MiddleTemp1,MiddleTemp2,MiddleTemp3,MiddleTemp4,TopTemp,BottomTemp,InnerPipeTemp,
746.479,me,4,697.908,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9856224060059,60.0272750854492,60.0251617431641,59.9791870117188,60.0077171325684,60.0058326721191,99.9120407104492,
746.683,me,4,697.908,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9856224060059,60.0272750854492,60.0251617431641,59.9791870117188,60.0077171325684,60.0072441101074,99.9120407104492,
746.887,me,4,698.91,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9820404052734,60.0272750854492,60.0251617431641,59.9791870117188,60.0077171325684,60.0072441101074,99.9120407104492,
747.091,me,4,698.91,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9791870117188,60.0077171325684,60.0072441101074,99.9120407104492,
747.295,me,4,698.91,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0072441101074,99.9120407104492,
747.499,me,4,698.91,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0072441101074,99.9120407104492,
747.703,me,4,698.91,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0072441101074,99.9654006958008,
747.907,me,4,699.912,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0072441101074,99.9654006958008,
748.111,me,4,699.912,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0072441101074,99.9654006958008,
748.315,me,4,699.912,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9820404052734,60.0301246643066,60.0270462036133,59.9771385192871,60.0659027099609,60.0044097900391,99.9654006958008,
748.52,me,4,699.912,5.0048828125,3.96728515625,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0270462036133,59.9771385192871,60.0659027099609,60.0044097900391,99.9654006958008,
748.724,me,4,699.912,5.0048828125,3.94287109375,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9771385192871,60.0659027099609,60.0044097900391,99.9654006958008,
748.928,me,4,700.914,5.0048828125,3.955078125,4.0771484375,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044097900391,99.9654006958008,
749.132,me,4,700.914,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044097900391,99.9654006958008,
749.336,me,4,700.914,5.0048828125,3.94287109375,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044097900391,100.02921295166,
749.54,me,4,700.914,5.0048828125,3.94287109375,4.0771484375,140,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044097900391,100.02921295166,
749.744,me,4,700.914,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044097900391,100.02921295166,
749.948,me,4,701.916,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9238739013672,60.0252418518066,60.0261650085449,59.9801902770996,60.010612487793,60.0044136047363,100.02921295166,
750.152,me,4,701.916,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0347747802734,59.9651489257813,60.0261650085449,59.9801902770996,60.010612487793,60.0044136047363,100.02921295166,
750.356,me,4,701.916,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0347747802734,59.9651489257813,59.905158996582,59.9801902770996,60.010612487793,60.0044136047363,100.02921295166,
750.561,me,4,701.916,5.029296875,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0044136047363,100.02921295166,
750.767,me,4,701.916,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0044136047363,100.025802612305,
750.971,me,4,702.918,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0044136047363,100.025802612305,
751.175,me,4,702.918,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0044136047363,100.025802612305,
751.379,me,4,702.918,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0044136047363,100.025802612305,
751.583,me,4,702.918,5.0048828125,3.955078125,4.0771484375,140,0.02685546875,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,60.0347747802734,59.9651489257813,59.905158996582,60.0364532470703,59.9006500244141,60.0057106018066,100.025802612305,
751.787,me,4,702.918,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9219093322754,60.0217018127441,59.905158996582,60.0364532470703,59.9006500244141,60.0057106018066,100.025802612305,
751.991,me,4,703.922,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9219093322754,60.0217018127441,60.0172653198242,60.0364532470703,59.9006500244141,60.0057106018066,100.025802612305,
752.195,me,4,703.922,5.0048828125,3.94287109375,4.0771484375,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,-0.1,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0057106018066,100.025802612305,
752.399,me,4,703.922,5.0048828125,3.955078125,4.0771484375,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0057106018066,99.9703674316406,
752.604,me,4,703.922,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0057106018066,99.9703674316406,
752.808,me,4,704.924,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0057106018066,99.9703674316406,
753.012,me,4,704.924,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0057106018066,99.9703674316406,
753.216,me,4,704.924,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9219093322754,60.0217018127441,60.0172653198242,60.0345611572266,59.9008941650391,60.0038375854492,99.9703674316406,
753.42,me,4,704.924,5.0048828125,3.955078125,4.0771484375,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0339775085449,59.9649238586426,60.0172653198242,60.0345611572266,59.9008941650391,60.0038375854492,99.9703674316406,
753.624,me,4,704.924,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9008941650391,60.0038375854492,99.9703674316406,
753.828,me,4,705.927,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,60.0038375854492,99.9703674316406,
754.032,me,4,705.927,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,60.0038375854492,100.031005859375,
754.236,me,4,705.927,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,60.0038375854492,100.031005859375,
754.44,me,4,705.927,5.0048828125,3.955078125,4.0771484375,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,60.0038375854492,100.031005859375,
754.645,me,4,705.927,5.0048828125,3.955078125,4.0771484375,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,60.0038375854492,100.031005859375,
754.849,me,4,706.93,5.0048828125,3.955078125,4.0771484375,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0339775085449,59.9649238586426,60.0190582275391,59.9761428833008,59.9566497802734,59.9970436096191,100.031005859375,
755.053,me,4,706.93,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9823150634766,60.0209693908691,60.0190582275391,59.9761428833008,59.9566497802734,59.9970436096191,100.031005859375,
755.257,me,4,706.93,5.0048828125,3.96728515625,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9566497802734,59.9970436096191,100.031005859375,
755.461,me,4,706.93,5.0048828125,3.96728515625,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9970436096191,100.031005859375,
755.665,me,4,706.93,5.0048828125,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9970436096191,99.9720764160156,
755.869,me,4,707.931,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9970436096191,99.9720764160156,
756.073,me,4,707.931,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9970436096191,99.9720764160156,
756.277,me,4,707.931,5.0048828125,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9970436096191,99.9720764160156,
756.481,me,4,707.931,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9823150634766,60.0209693908691,60.0771827697754,59.9751777648926,59.9562721252441,59.9991188049316,99.9720764160156,
756.686,me,4,707.931,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0366058349609,60.0242767333984,60.0771827697754,59.9751777648926,59.9562721252441,59.9991188049316,99.9720764160156,
756.89,me,4,708.934,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,59.9562721252441,59.9991188049316,99.9720764160156,
757.094,me,4,708.934,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9991188049316,99.9720764160156,
757.3,me,4,708.934,5.029296875,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9991188049316,99.9669876098633,
757.504,me,4,708.934,5.029296875,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,799.135437011719,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9991188049316,99.9669876098633,
757.708,me,4,708.934,5.029296875,3.955078125,4.1015625,140,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9991188049316,99.9669876098633,
757.912,me,4,709.936,5.029296875,3.96728515625,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0366058349609,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9991188049316,99.9669876098633,
758.116,me,4,709.936,5.029296875,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9790496826172,60.0242767333984,60.0160980224609,59.9767036437988,60.0124244689941,59.9428558349609,99.9669876098633,
758.32,me,4,709.936,5.029296875,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9790496826172,59.966796875,60.0160980224609,59.9767036437988,60.0124244689941,59.9428558349609,99.9669876098633,
758.524,me,4,709.936,5.029296875,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,60.0124244689941,59.9428558349609,99.9669876098633,
758.729,me,4,709.936,5.029296875,3.955078125,4.1259765625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,59.9428558349609,99.9669876098633,
758.933,me,4,710.939,5.029296875,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,59.9428558349609,99.9641265869141,
759.137,me,4,710.939,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,59.9428558349609,99.9641265869141,
759.341,me,4,710.939,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,59.9428558349609,99.9641265869141,
759.545,me,4,710.939,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,799.135437011719,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9790496826172,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,59.9428558349609,99.9641265869141,
759.749,me,4,710.939,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,799.135437011719,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,59.966796875,60.0175514221191,60.032112121582,59.9559326171875,60.0007133483887,99.9641265869141,
759.953,me,4,711.941,5.0048828125,3.955078125,4.0771484375,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,60.0215377807617,60.0175514221191,60.032112121582,59.9559326171875,60.0007133483887,99.9641265869141,
760.157,me,4,711.941,5.0048828125,3.955078125,4.1015625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,59.9559326171875,60.0007133483887,99.9641265869141,
760.361,me,4,711.941,5.0048828125,3.955078125,4.1015625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,60.0007133483887,99.9641265869141,
760.565,me,4,711.941,4.98046875,3.96728515625,4.0771484375,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,60.0007133483887,99.9665832519531,
760.77,me,4,711.941,4.98046875,3.955078125,4.0771484375,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,60.0007133483887,99.9665832519531,
760.974,me,4,712.944,5.0048828125,3.96728515625,4.0771484375,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,60.0007133483887,99.9665832519531,
761.178,me,4,712.944,5.0048828125,3.96728515625,4.0771484375,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9781761169434,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,60.0007133483887,99.9665832519531,
761.382,me,4,712.944,5.0048828125,3.955078125,4.1259765625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.97802734375,60.0215377807617,60.0197486877441,59.9746513366699,60.0139846801758,59.9472503662109,99.9665832519531,
761.59,me,4,712.944,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.97802734375,60.0174713134766,60.0197486877441,59.9746513366699,60.0139846801758,59.9472503662109,99.9665832519531,
761.794,me,4,712.944,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,60.0139846801758,59.9472503662109,99.9665832519531,
761.998,me,4,713.946,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,59.9472503662109,99.9665832519531,
762.202,me,4,713.946,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,59.9472503662109,100.025688171387,
762.406,me,4,713.946,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,59.9472503662109,100.025688171387,
762.61,me,4,713.946,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,59.9472503662109,100.025688171387,
762.815,me,4,713.946,5.0048828125,3.955078125,4.0771484375,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.97802734375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,59.9472503662109,100.025688171387,
763.019,me,4,714.949,5.0048828125,3.955078125,4.0771484375,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9798583984375,60.0174713134766,59.9652099609375,59.9741058349609,59.9592094421387,60.0039215087891,100.025688171387,
763.223,me,4,714.949,5.0048828125,3.955078125,4.1015625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9798583984375,60.0133934020996,60.0230293273926,59.9741058349609,59.9592094421387,60.0039215087891,100.025688171387,
763.427,me,4,714.949,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,297,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9798583984375,60.0133934020996,60.0230293273926,59.9737968444824,59.9592094421387,60.0039215087891,100.025688171387,
